,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
26437,3853,22858,120342,120343,118706,120348,298285,118295,120350
26438,32270,4727,117961,118300,125872,118530,278014,118131,118532
26439,80174,3811,120864,121013,118395,118396,269406,118398,118399
26440,13878,70479,118953,118954,117941,117879,117886,19721,117880
26441,20312,2113,117951,117952,117920,118568,124610,19721,118570
26442,33642,13951,117951,117952,117941,117899,117899,19721,117900
26443,77178,6220,117961,118327,121645,120690,120691,290919,120692
26444,73756,139593,117902,118041,119781,130479,179826,119784,130481
26445,74593,7370,117961,118413,118481,117905,117906,290919,117908
26446,36575,123313,118169,118170,118171,259173,129003,292795,118943
26447,25885,1945,118256,118257,118450,121372,268307,119184,121374
26448,45828,2168,118269,118270,117878,117899,141802,19721,117900
26449,40919,40922,118315,118463,118464,119172,140159,118467,119174
26450,974,3120,117961,118300,120312,118054,137017,117887,118055
26451,33248,16971,117961,118343,119993,120516,310589,120518,120519
26452,29693,19956,117961,118327,274241,118777,133772,308574,118779
26453,42031,42034,117961,118386,118522,120690,120691,290919,120692
26454,23921,48938,118169,118170,118042,118043,297838,270488,118046
26455,25993,16973,117961,118300,124942,118321,117906,290919,118322
26456,18394,820,117961,118300,123719,118784,117906,290919,118786
26457,40599,50997,117961,118052,120539,117905,117906,290919,117908
26458,1937,1080,117961,118327,118378,120618,304465,118643,120619
26459,79092,5113,117961,118300,119890,120497,258776,118424,120499
26460,13878,56625,118084,118085,117884,117879,117886,19721,117880
26461,75078,102232,91261,118026,118027,119004,120093,119006,119007
26462,18462,7265,117961,118343,119598,120773,123107,118960,120774
26463,14897,7398,117961,118225,118616,117905,240983,290919,117908
26464,37552,6979,117961,117962,119223,127723,305057,118643,127725
26465,79092,3654,117961,118300,118631,118826,168415,118424,118828
26466,43909,13304,117961,118327,123757,118777,128696,308574,118779
26467,75328,3313,118752,119070,118042,117946,129174,292795,117948
26468,17226,6232,117961,118343,118437,120516,185973,120518,120519
26469,36731,21943,118006,118007,117941,118568,292195,19721,118570
26470,17308,5114,117961,118300,119890,120344,303717,118424,120346
26471,31661,14638,117961,118052,118821,118321,117906,290919,118322
26472,16176,17713,117961,118225,122273,118784,147114,290919,118786
26473,23964,4200,117961,118343,118660,119433,133686,118424,119435
26474,80509,3622,117961,118300,118458,118834,223125,118424,118836
26475,73194,7553,117961,118225,118403,118321,117906,290919,118322
26476,43305,74344,118595,118596,81476,118834,216197,118424,118836
26477,73876,27,117961,118413,120370,118685,123004,308574,118687
26478,43714,18213,117961,118386,118692,118451,200947,118453,118454
26479,27082,16821,117961,118225,120535,118396,269406,118398,118399
26480,45192,6284,118212,118213,120551,117905,240983,290919,117908
26481,79342,15383,117961,118343,119984,118396,269406,118398,118399
26482,861,873,117961,118413,120526,118784,152747,290919,118786
26483,42654,52314,117961,118300,118301,119928,219829,118331,119929
26484,18072,55643,118256,118257,117945,118274,118806,292795,118276
26485,43452,17414,118752,119070,118042,118043,151099,270488,118046
26486,20294,46568,117989,117990,117884,117885,117913,117887,117888
26487,39628,3648,117961,118300,118631,118834,309123,118424,118836
26488,79602,71171,117961,118386,123844,118784,121556,290919,118786
26489,29304,12761,117975,117976,117920,118568,131190,19721,118570
26490,42085,5323,117961,118343,119598,120006,304736,118424,120008
26491,25731,3722,117961,118300,120059,121469,159141,118424,121471
26492,38124,4961,117961,118343,118833,307024,294485,118331,118332
26493,39264,40877,117902,118041,118623,118274,253961,292795,118276
26494,31441,2837,118887,118888,118631,118422,163805,118424,118425
26495,75507,51342,117961,118343,118609,120097,174445,270488,120099
26496,39339,55805,117961,118343,118856,118777,279443,308574,118779
26497,40000,4549,117961,118225,120050,118321,117906,290919,118322
26498,36635,60079,119062,119091,118514,117905,118036,290919,117908
26499,33248,4218,117961,118300,118301,124152,300136,118424,124154
26500,45207,72209,117961,118225,124948,118054,118054,117887,118055
26501,4675,51119,117961,118343,122012,118784,127126,290919,118786
26502,20294,24728,117916,118011,118599,179731,155780,117887,117973
26503,25812,25813,117961,118300,118066,120988,213772,118643,120989
26504,20292,12260,117926,118124,117884,117879,117886,19721,117880
26505,75901,4933,117961,118300,118458,307024,301218,118331,118332
26506,20364,16098,117961,118327,120171,118890,182227,118398,118892
26507,80676,4301,117961,118343,118660,119433,133686,118424,119435
26508,74310,6277,117961,118343,118437,117905,240983,290919,117908
26509,153,1525,117961,118413,121639,118321,117906,290919,118322
26510,14960,27886,118084,118085,117941,117885,117913,117887,117888
26511,917,27067,117961,118300,118395,123067,300044,118398,123068
26512,33642,58695,117929,117940,117941,118568,166520,19721,118570
26513,80173,4642,117961,118225,120551,118321,240983,290919,118322
26514,917,332,118216,118587,117884,118568,281735,19721,118570
26515,15716,7766,118256,118257,118623,126684,193644,292795,126685
26516,80805,53193,117961,118343,118395,120647,120647,118398,120649
26517,1020,19645,117961,118413,118481,117905,117906,290919,117908
26518,74236,6220,117961,118327,121645,122269,122270,118643,122271
26519,38704,59505,117916,118011,117912,117885,117913,117887,117888
26520,28294,195311,119301,119302,119303,118784,233216,290919,118786
26521,3661,3667,118000,118001,117878,118054,311261,117887,118055
26522,16767,3281,117961,118225,275600,119093,120324,119095,119096
26523,28109,3225,117961,118327,118929,118321,117906,290919,118322
26524,32270,6256,119134,119135,118437,117896,199346,117887,117898
26525,312136,86,117961,118446,122550,118321,117906,290919,118322
26526,19484,2873,118219,118220,118344,117885,170963,117887,117888
26527,38719,50509,118079,118080,117878,117879,118177,19721,117880
26528,74411,16243,117961,118327,118933,118685,310608,308574,118687
26529,23730,16973,117961,118300,124942,117905,117906,290919,117908
26530,6977,53338,117961,117962,122215,118784,160543,290919,118786
26531,34950,32242,117961,118327,253965,119849,282370,118638,119851
26532,32642,49063,118555,118178,119107,118995,119108,292795,118997
26533,32270,13864,117961,118446,123858,119849,282370,118638,119851
26534,79628,23313,117961,118225,120535,118396,300044,118398,118399
26535,45019,8147,117961,118327,145424,118784,117906,290919,118786
26536,31842,32118,117926,117927,118810,120033,275613,19793,120035
26537,40069,16052,118887,118888,118825,118728,306088,118295,118730
26538,23921,5253,118887,118888,120126,118980,188371,118295,118982
26539,972,49521,117961,118300,123055,120006,150350,118424,120008
26540,75834,15967,117961,118300,124942,118321,240983,290919,118322
26541,70452,89519,118953,118954,117884,118568,119907,19721,118570
26542,4675,866,117961,118413,120526,117905,117906,290919,117908
26543,27287,8627,117961,118327,120299,120300,153337,120302,120303
26544,52696,46254,117961,118327,126310,118641,123881,118643,118644
26545,31990,7553,117961,118225,118403,117905,117906,290919,117908
26546,28294,5177,117961,118386,125016,118685,178199,308574,118687
26547,14354,13728,118084,118085,117941,118568,229199,19721,118570
26548,79092,3770,117961,118343,123144,118890,125128,118398,118892
26549,33642,71949,117932,117933,117878,118568,292195,19721,118570
26550,921,15982,117961,118413,123003,118685,120316,308574,118687
26551,278393,4865,117961,118343,121710,118422,300136,118424,118425
26552,35525,28527,5110,117954,117895,117885,117955,117887,117888
26553,84063,1325,117961,117962,118910,117905,240983,290919,117908
26554,14354,21083,118106,118107,117941,118568,153078,19721,118570
26555,96929,23804,117961,118413,120526,118321,118448,290919,118322
26556,38470,119058,118079,118080,117878,117879,118177,19721,117880
26557,33241,21837,117961,118327,118507,118890,311441,118398,118892
26558,38659,79116,118169,118170,118042,118043,129174,270488,118046
26559,27124,1505,117961,118327,4674,117905,117906,290919,117908
26560,25988,7547,117961,118327,118933,118784,124402,290919,118786
26561,45444,1271,117961,118327,118507,118054,120716,117887,118055
26562,80022,121004,121005,121006,117945,280788,155276,292795,119082
26563,278393,4031,117961,118300,120026,118422,239205,118424,118425
26564,19484,54294,118219,118220,117941,117879,117897,19721,117880
26565,78192,59029,118555,118178,118320,118784,117906,290919,118786
26566,43194,14758,117961,118225,120054,118702,122081,118704,118705
26567,14831,5518,117961,118300,118514,118259,132715,290919,118261
26568,13878,71962,117932,117933,117878,117879,117879,19721,117880
26569,25416,5903,117929,117940,117941,119323,136340,19793,119325
26570,30840,5015,117961,118300,118395,118890,311441,118398,118892
26571,79121,119074,118163,119075,119076,118834,311236,118424,118836
26572,79121,15542,117961,118300,118395,123067,269406,118398,123068
26573,4675,2649,117961,118413,120526,117905,117906,290919,117908
26574,14354,58954,118079,118080,117878,117879,118177,19721,117880
26575,25993,58976,118219,118220,117941,117899,117897,19721,117900
26576,34433,1903,117961,118343,118514,117905,117906,290919,117908
26577,43063,8242,117961,117962,119223,124886,306399,118643,124888
26578,75078,119059,118541,118542,118562,118563,133085,270488,118565
26579,45300,52902,118595,118596,81476,118834,216197,118424,118836
26580,25993,119074,118163,119075,119076,118834,311236,118424,118836
26581,17278,8784,117961,118300,119890,118422,147040,118424,118425
26582,80470,5016,117961,118343,121710,120789,250337,118424,120791
26583,38713,5580,117902,118041,118556,280788,280788,292795,119082
26584,1969,46224,117961,118327,118378,120952,130134,118453,120954
26585,75057,17050,117943,117944,117945,117946,167086,292795,117948
26586,74302,1475,117943,117944,118450,119192,125738,119184,119194
26587,3264,23136,117961,118052,119742,118321,117906,290919,118322
26588,26913,782,117961,118413,127522,118321,117906,290919,118322
26589,18913,47579,117929,117930,117884,117885,117913,117887,117888
26590,38860,18073,118256,118257,118623,118274,286106,292795,118276
26591,74390,3266,117961,118225,120323,120591,120592,119095,120593
26592,37260,3465,122880,122974,118042,118043,155859,270488,118046
26593,26437,87594,119178,119179,117895,117896,117913,117887,117898
26594,34867,5403,117961,118413,121639,117905,117906,290919,117908
26595,90528,2286,117902,117903,120551,118958,118959,118960,118961
26596,93610,13784,117961,118327,125144,119849,236061,118638,119851
26597,3853,50806,117961,118446,119961,118054,120325,117887,118055
26598,4675,44917,117961,117962,118450,119192,135136,119184,119194
26599,80880,7370,117961,118413,118481,118321,117906,290919,118322
26600,3853,151425,119062,119091,118514,118028,168365,117887,118030
26601,79092,1568,117961,118300,120410,117905,117906,290919,117908
26602,28534,71982,117916,118011,117884,117879,117886,19721,117880
26603,14955,1614,117961,118327,118507,129909,185973,118453,129911
26604,20294,24672,117916,118011,118599,179731,123910,117887,117973
26605,41758,56723,118315,118316,118317,118318,118318,118205,118319
26606,25883,2149,118550,118551,120559,118054,118443,117887,118055
26607,7543,19834,117961,118300,119195,118777,308574,308574,118779
26608,6491,70169,117961,118386,118635,131997,131998,131999,132000
26609,17308,71189,117961,118386,121883,118318,168365,118205,118319
26610,82303,25237,117961,117962,118910,117905,117906,290919,117908
26611,17308,4821,117961,118343,119598,307024,294485,118331,118332
26612,81524,24974,91261,118026,118027,119529,123357,119006,119531
26613,34109,126191,119301,119302,119303,118321,117906,290919,118322
26614,4675,6191,117961,118300,120297,118784,120474,290919,118786
26615,20281,59495,117916,117917,117941,117879,117886,19721,117880
26616,6977,6201,117961,118225,120663,117905,117906,290919,117908
26617,44987,7011,117961,118327,120685,118321,118448,290919,118322
26618,17249,15390,117961,118300,118301,120344,311360,118424,120346
26619,5372,4566,119062,119091,118992,118028,130134,117887,118030
26620,17308,2395,117961,118300,123055,118834,127160,118424,118836
26621,40997,58865,117961,118446,119064,120097,139690,270488,120099
26622,4675,85475,117961,118300,120410,118321,117906,290919,118322
26623,6215,2017,117961,118327,121645,118054,159996,117887,118055
26624,3853,6733,117961,117969,6725,127955,127956,127957,127958
26625,78745,6739,117961,117969,6725,120527,298066,6725,120529
26626,74001,50308,118090,118091,117884,117879,117886,19721,117880
26627,37737,13765,117918,117919,117920,145648,123191,119784,163313
26628,7543,3332,117961,118343,121747,118321,117906,290919,118322
26629,39883,24925,91261,118026,118027,273308,118231,249618,118232
26630,38656,5183,118290,118291,119837,118834,169002,118424,118836
26631,44641,4219,117961,118300,120312,120313,157234,118424,120315
26632,25548,5214,119134,119135,124668,118293,118302,118295,118296
26633,25993,15888,118595,118596,81476,179731,233390,117887,117973
26634,35407,771,117961,118300,120722,118321,240983,290919,118322
26635,31441,4110,119596,119597,118292,118422,191064,118424,118425
26636,80553,6957,117961,118300,125821,119849,310589,118638,119851
26637,26391,4004,117961,118343,118856,117905,117906,290919,117908
26638,28111,4929,117961,118300,118825,118826,226343,118424,118828
26639,15714,46663,118256,118257,118623,259173,193644,292795,118943
26640,45624,4584,117961,118300,120297,118321,240983,290919,118322
26641,75324,15450,117916,117917,117941,117885,117913,117887,117888
26642,278393,2260,117961,118343,119598,120497,133686,118424,120499
26643,4675,2017,117961,118327,121645,118321,117906,290919,118322
26644,75901,2908,117961,118343,118979,118980,301534,118295,118982
26645,28834,7426,117961,118225,119238,122849,120324,119095,122850
26646,15938,70598,118582,118583,117945,117946,189759,292795,117948
26647,39863,51226,117961,118327,118320,118641,164752,118643,118644
26648,40777,31851,118185,31010,117884,117879,117886,19721,117880
26649,43387,5041,117961,118343,119598,119928,134544,118331,119929
26650,40867,69326,91261,118026,123656,118321,117906,290919,118322
26651,15720,5423,117961,118327,118391,123045,123107,120518,123047
26652,33223,1146,117961,118225,120663,118321,117906,290919,118322
